Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","03/12/2023 02:29"
"Last updated:","03/12/2023 02:29"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:",Solutions
"Data table contains the following:",Solutions
"Content type","Total flow figures"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=56trCL
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Solution types included","RET,RDP,RST,NAT"
Years:
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Returned refugees","Returned IDPss","Resettlement arrivals",Naturalisation
2022,Kenya,KEN,Ireland,IRL,-,-,-,8
2022,Kenya,KEN,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,Kyrgyzstan,KGZ,Canada,CAN,-,-,-,5
2022,Kyrgyzstan,KGZ,France,FRA,-,-,-,9
2022,"Rep. of Korea",KOR,Canada,CAN,-,-,-,10
2022,"Dem. People's Rep. of Korea",PRK,"Netherlands (Kingdom of the)",NLD,-,-,-,7
2022,Kuwait,KWT,Canada,CAN,-,-,-,15
2022,Kuwait,KWT,Ireland,IRL,-,-,-,9
2022,"Lao People's Dem. Rep.",LAO,France,FRA,-,-,-,36
2022,Liberia,LBR,"Netherlands (Kingdom of the)",NLD,-,-,-,6
2022,Liberia,LBR,"Sierra Leone",SLE,-,-,-,21
2022,Libya,LBY,France,FRA,-,-,-,15
2022,Libya,LBY,Ireland,IRL,-,-,-,30
2022,Libya,LBY,"Netherlands (Kingdom of the)",NLD,-,-,-,26
2022,"Saint Lucia",LCA,Canada,CAN,-,-,-,10
2022,Lebanon,LBN,"Netherlands (Kingdom of the)",NLD,-,-,-,33
2022,"Sri Lanka",LKA,France,FRA,-,-,-,137
2022,"Sri Lanka",LKA,Ireland,IRL,-,-,-,5
2022,"Sri Lanka",LKA,"Netherlands (Kingdom of the)",NLD,-,-,-,50
2022,Mauritania,MRT,Canada,CAN,-,-,-,20
2022,Mauritania,MRT,France,FRA,-,-,-,61
2022,"North Macedonia",MKD,Canada,CAN,-,-,-,5
2022,"Rep. of Moldova",MDA,France,FRA,-,-,-,7
2022,"Rep. of Moldova",MDA,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,Mexico,MEX,Canada,CAN,-,-,-,535
2022,Mali,MLI,Ireland,IRL,-,-,-,5
2022,Malawi,MWI,Canada,CAN,-,-,-,10
2022,Malawi,MWI,Ireland,IRL,-,-,-,7
2022,Mongolia,MNG,Canada,CAN,-,-,-,20
2022,Mongolia,MNG,France,FRA,-,-,-,6
2022,Morocco,MAR,France,FRA,-,-,-,21
2022,Morocco,MAR,"Netherlands (Kingdom of the)",NLD,-,-,-,23
2022,Myanmar,MMR,Ireland,IRL,-,-,-,5
2022,Myanmar,MMR,"Netherlands (Kingdom of the)",NLD,-,-,-,61
2022,Nepal,NPL,Canada,CAN,-,-,-,120
2022,Nepal,NPL,"Netherlands (Kingdom of the)",NLD,-,-,-,18
2022,"Netherlands (Kingdom of the)",NLD,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,Nicaragua,NIC,Canada,CAN,-,-,-,155
2022,Nicaragua,NIC,"Costa Rica",CRI,-,-,-,5
2022,Nigeria,NGA,Ireland,IRL,-,-,-,21
2022,Nigeria,NGA,"Netherlands (Kingdom of the)",NLD,-,-,-,63
2022,Pakistan,PAK,Fiji,FJI,-,-,-,5
2022,Pakistan,PAK,France,FRA,-,-,-,14
2022,Pakistan,PAK,Ireland,IRL,-,-,-,41
2022,Pakistan,PAK,"Netherlands (Kingdom of the)",NLD,-,-,-,94
2022,Peru,PER,Canada,CAN,-,-,-,25
2022,Philippines,PHL,Canada,CAN,-,-,-,10
2022,Philippines,PHL,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,Poland,POL,Canada,CAN,-,-,-,5
2022,Romania,ROU,Canada,CAN,-,-,-,25
2022,"South Africa",ZAF,Canada,CAN,-,-,-,35
2022,"South Africa",ZAF,Ireland,IRL,-,-,-,8
2022,"South Africa",ZAF,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,"Russian Federation",RUS,Czechia,CZE,-,-,-,6
2022,"Russian Federation",RUS,France,FRA,-,-,-,187
2022,"Russian Federation",RUS,Ireland,IRL,-,-,-,5
2022,"Russian Federation",RUS,"Netherlands (Kingdom of the)",NLD,-,-,-,39
2022,"Russian Federation",RUS,Ukraine,UKR,-,-,-,5
2022,Rwanda,RWA,France,FRA,-,-,-,81
2022,Rwanda,RWA,"Netherlands (Kingdom of the)",NLD,-,-,-,6
2022,"El Salvador",SLV,"Costa Rica",CRI,-,-,-,5
2022,"El Salvador",SLV,Mexico,MEX,-,-,-,14
2022,"El Salvador",SLV,"Netherlands (Kingdom of the)",NLD,-,-,-,7
2022,"Saudi Arabia",SAU,Canada,CAN,-,-,-,105
2022,"Saudi Arabia",SAU,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,Senegal,SEN,Canada,CAN,-,-,-,10
2022,Senegal,SEN,France,FRA,-,-,-,35
2022,Senegal,SEN,Guinea-Bissau,GNB,-,-,-,806
2022,Senegal,SEN,"Netherlands (Kingdom of the)",NLD,-,-,-,8
2022,"Sierra Leone",SLE,France,FRA,-,-,-,5
2022,"Sierra Leone",SLE,"Netherlands (Kingdom of the)",NLD,-,-,-,68
2022,Somalia,SOM,France,FRA,-,-,-,17
2022,Somalia,SOM,Ireland,IRL,-,-,-,10
2022,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"Bosnia and Herzegovina",BIH,-,-,-,8
2022,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Canada,CAN,-,-,-,15
2022,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,France,FRA,-,-,-,86
2022,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,"Viet Nam",VNM,France,FRA,-,-,-,33
2022,"Viet Nam",VNM,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,Stateless,XXA,Czechia,CZE,-,-,-,5
2022,Stateless,XXA,Hungary,HUN,-,-,-,5
2022,Stateless,XXA,"Netherlands (Kingdom of the)",NLD,-,-,-,799
2022,Sudan,SDN,Ireland,IRL,-,-,-,21
2022,Slovakia,SVK,Canada,CAN,-,-,-,90
2022,Eswatini,SWZ,Ireland,IRL,-,-,-,5
2022,"Syrian Arab Rep.",SYR,Belarus,BLR,-,-,-,5
2022,"Syrian Arab Rep.",SYR,Kyrgyzstan,KGZ,-,-,-,15
2022,"Syrian Arab Rep.",SYR,Ukraine,UKR,-,-,-,5
2022,"United Rep. of Tanzania",TZA,Canada,CAN,-,-,-,50
2022,Tajikistan,TJK,"Netherlands (Kingdom of the)",NLD,-,-,-,14
2022,Turkmenistan,TKM,Canada,CAN,-,-,-,5
2022,Togo,TGO,Canada,CAN,-,-,-,5
2022,Togo,TGO,France,FRA,-,-,-,20
2022,Togo,TGO,Ireland,IRL,-,-,-,5
2022,"Trinidad and Tobago",TTO,"Netherlands (Kingdom of the)",NLD,-,-,-,8
2022,Tunisia,TUN,Canada,CAN,-,-,-,25
2022,Tunisia,TUN,France,FRA,-,-,-,14
2022,Tunisia,TUN,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,Türkiye,TUR,France,FRA,-,-,-,50
2022,"United Arab Emirates",ARE,Canada,CAN,-,-,-,15
2022,"United Arab Emirates",ARE,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,Uganda,UGA,"Netherlands (Kingdom of the)",NLD,-,-,-,121
2022,"Unknown ",UNK,France,FRA,-,-,-,53
2022,Ukraine,UKR,Belarus,BLR,-,-,-,5
2022,Ukraine,UKR,Kyrgyzstan,KGZ,-,-,-,5
2022,"Saint Vincent and the Grenadines",VCT,Canada,CAN,-,-,-,10
2022,"Venezuela (Bolivarian Republic of)",VEN,"Costa Rica",CRI,-,-,-,6
2022,"Venezuela (Bolivarian Republic of)",VEN,Ireland,IRL,-,-,-,9
2022,"Venezuela (Bolivarian Republic of)",VEN,Mexico,MEX,-,-,-,130
2022,"Western Sahara",ESH,France,FRA,-,-,-,13
2022,Yemen,YEM,France,FRA,-,-,-,8
2022,Yemen,YEM,Ireland,IRL,-,-,-,5
2022,Zimbabwe,ZWE,Canada,CAN,-,-,-,90
2022,Zimbabwe,ZWE,Ireland,IRL,-,-,-,39
2022,Zimbabwe,ZWE,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2022,Afghanistan,AFG,Afghanistan,AFG,-,236166,-,-
2022,"Central African Rep.",CAF,"Central African Rep.",CAF,-,404628,-,-
2022,Cameroon,CMR,Cameroon,CMR,-,38159,-,-
2022,"Dem. Rep. of the Congo",COD,"Dem. Rep. of the Congo",COD,-,1216942,-,-
2022,Ethiopia,ETH,Ethiopia,ETH,-,1880000,-,-
2022,Iraq,IRQ,Iraq,IRQ,-,30138,-,-
2022,Libya,LBY,Libya,LBY,-,22376,-,-
2022,"Sri Lanka",LKA,"Sri Lanka",LKA,-,227,-,-
2022,Mali,MLI,Mali,MLI,-,64642,-,-
2022,Mozambique,MOZ,Mozambique,MOZ,-,270502,-,-
2022,Myanmar,MMR,Myanmar,MMR,-,325206,-,-
2022,Nigeria,NGA,Nigeria,NGA,-,139622,-,-
2022,Pakistan,PAK,Pakistan,PAK,-,98898,-,-
2022,Philippines,PHL,Philippines,PHL,-,118120,-,-
2022,Somalia,SOM,Somalia,SOM,-,607256,-,-
2022,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,191,-,-
2022,"Syrian Arab Rep.",SYR,"Syrian Arab Rep.",SYR,-,255093,-,-
2022,Ukraine,UKR,Ukraine,UKR,-,2616000,-,-
2023,Afghanistan,AFG,India,IND,46,-,-,-
2023,Afghanistan,AFG,"Iran (Islamic Rep. of)",IRN,303,-,-,-
2023,Afghanistan,AFG,Nepal,NPL,9,-,-,-
2023,Afghanistan,AFG,Pakistan,PAK,5681,-,-,-
2023,Afghanistan,AFG,Tajikistan,TJK,40,-,-,-
2023,Burundi,BDI,Chad,TCD,6,-,-,-
2023,Burundi,BDI,"Dem. Rep. of the Congo",COD,1682,-,-,-
2023,Burundi,BDI,Kenya,KEN,80,-,-,-
2023,Burundi,BDI,Mozambique,MOZ,10,-,-,-
2023,Burundi,BDI,"South Africa",ZAF,49,-,-,-
2023,Burundi,BDI,Rwanda,RWA,294,-,-,-
2023,Burundi,BDI,"United Rep. of Tanzania",TZA,2028,-,-,-
2023,Burundi,BDI,Uganda,UGA,356,-,-,-
2023,"Central African Rep.",CAF,"Burkina Faso",BFA,5,-,-,-
2023,"Central African Rep.",CAF,Cameroon,CMR,801,-,-,-
2023,"Central African Rep.",CAF,"Dem. Rep. of the Congo",COD,1529,-,-,-
2023,"Central African Rep.",CAF,Mali,MLI,12,-,-,-
2023,"Dem. Rep. of the Congo",COD,Angola,AGO,5,-,-,-
2023,"Dem. Rep. of the Congo",COD,"Central African Rep.",CAF,11,-,-,-
2023,"Dem. Rep. of the Congo",COD,Guinea,GIN,5,-,-,-
2023,"Dem. Rep. of the Congo",COD,Kenya,KEN,8,-,-,-
2023,"Dem. Rep. of the Congo",COD,"South Africa",ZAF,102,-,-,-
2023,"Dem. Rep. of the Congo",COD,Zambia,ZMB,440,-,-,-
2023,Ethiopia,ETH,Sudan,SDN,283,-,-,-
2023,Ethiopia,ETH,Yemen,YEM,347,-,-,-
2023,"Iran (Islamic Rep. of)",IRN,India,IND,5,-,-,-
2023,Iraq,IRQ,Indonesia,IDN,8,-,-,-
2023,Iraq,IRQ,Jordan,JOR,27,-,-,-
2023,Iraq,IRQ,"Unknown ",UNK,162,-,-,-
2023,Libya,LBY,India,IND,5,-,-,-
2023,"Sri Lanka",LKA,India,IND,236,-,-,-
2023,Mali,MLI,"Burkina Faso",BFA,37,-,-,-
2023,Mali,MLI,Mauritania,MRT,111,-,-,-
2023,Nigeria,NGA,Chad,TCD,46,-,-,-
2023,Nigeria,NGA,Cameroon,CMR,2691,-,-,-
2023,Nigeria,NGA,Niger,NER,6201,-,-,-
2023,Rwanda,RWA,"Dem. Rep. of the Congo",COD,987,-,-,-
2023,Rwanda,RWA,Mozambique,MOZ,16,-,-,-
2023,Somalia,SOM,Egypt,EGY,5,-,-,-
2023,Somalia,SOM,Kenya,KEN,10,-,-,-
2023,Somalia,SOM,Libya,LBY,23,-,-,-
2023,Somalia,SOM,Pakistan,PAK,5,-,-,-
2023,Somalia,SOM,Yemen,YEM,290,-,-,-
2023,"South Sudan",SSD,"Central African Rep.",CAF,969,-,-,-
2023,"South Sudan",SSD,"Dem. Rep. of the Congo",COD,207,-,-,-
2023,"South Sudan",SSD,Ethiopia,ETH,3218,-,-,-
2023,"South Sudan",SSD,Kenya,KEN,1111,-,-,-
2023,"South Sudan",SSD,Sudan,SDN,138276,-,-,-
2023,"South Sudan",SSD,Uganda,UGA,4457,-,-,-
2023,Sudan,SDN,Chad,TCD,2050,-,-,-
2023,Sudan,SDN,Ethiopia,ETH,517,-,-,-
2023,Sudan,SDN,Jordan,JOR,6,-,-,-
2023,Sudan,SDN,"South Sudan",SSD,14655,-,-,-
2023,"Syrian Arab Rep.",SYR,Egypt,EGY,267,-,-,-
2023,"Syrian Arab Rep.",SYR,Iraq,IRQ,1138,-,-,-
2023,"Syrian Arab Rep.",SYR,Jordan,JOR,1941,-,-,19
2023,"Syrian Arab Rep.",SYR,Lebanon,LBN,5547,-,-,-
2023,"Syrian Arab Rep.",SYR,Türkiye,TUR,7636,-,-,-
2023,Ukraine,UKR,Austria,AUT,2000,-,-,-
2023,Ukraine,UKR,Bulgaria,BGR,8000,-,-,-
2023,Ukraine,UKR,Czechia,CZE,15000,-,-,-
2023,Ukraine,UKR,France,FRA,5000,-,-,-
2023,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,2000,-,-,-
2023,Ukraine,UKR,Germany,DEU,15000,-,-,-
2023,Ukraine,UKR,Hungary,HUN,2000,-,-,-
2023,Ukraine,UKR,Italy,ITA,12000,-,-,-
2023,Ukraine,UKR,Lithuania,LTU,3000,-,-,-
2023,Ukraine,UKR,Latvia,LVA,4000,-,-,-
2023,Ukraine,UKR,"Rep. of Moldova",MDA,9000,-,-,-
2023,Ukraine,UKR,"Netherlands (Kingdom of the)",NLD,2000,-,-,5
2023,Ukraine,UKR,Poland,POL,78000,-,-,-
2023,Ukraine,UKR,Portugal,PRT,2000,-,-,-
2023,Ukraine,UKR,Romania,ROU,6000,-,-,-
2023,Ukraine,UKR,Spain,ESP,4000,-,-,-
2023,Ukraine,UKR,Slovakia,SVK,4000,-,-,-
2023,Ukraine,UKR,Sweden,SWE,2000,-,-,-
2023,Ukraine,UKR,Türkiye,TUR,2000,-,-,-
2023,Ukraine,UKR,"Unknown ",UNK,17000,-,-,-
2023,Ukraine,UKR,"United States of America",USA,3000,-,652,-
2023,Yemen,YEM,Jordan,JOR,9,-,-,-
2023,Afghanistan,AFG,Canada,CAN,-,-,5905,305
2023,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,48,-
2023,Afghanistan,AFG,Ireland,IRL,-,-,5,-
2023,Afghanistan,AFG,Italy,ITA,-,-,146,-
2023,Afghanistan,AFG,"Netherlands (Kingdom of the)",NLD,-,-,5,354
2023,Afghanistan,AFG,"New Zealand",NZL,-,-,172,-
2023,Afghanistan,AFG,Switzerland,CHE,-,-,210,-
2023,Afghanistan,AFG,"United States of America",USA,-,-,3332,-
2023,Egypt,EGY,Canada,CAN,-,-,65,165
2023,Egypt,EGY,"United States of America",USA,-,-,5,-
2023,Armenia,ARM,"United States of America",USA,-,-,72,-
2023,Burundi,BDI,Canada,CAN,-,-,205,115
2023,Burundi,BDI,Germany,DEU,-,-,5,-
2023,Burundi,BDI,"United States of America",USA,-,-,161,-
2023,Bhutan,BTN,Canada,CAN,-,-,10,-
2023,Bhutan,BTN,"United States of America",USA,-,-,7,-
2023,Belarus,BLR,"United States of America",USA,-,-,8,-
2023,Cambodia,KHM,Canada,CAN,-,-,5,-
2023,Cambodia,KHM,"United States of America",USA,-,-,9,-
2023,"Central African Rep.",CAF,Canada,CAN,-,-,240,-
2023,"Central African Rep.",CAF,"United States of America",USA,-,-,582,-
2023,China,CHN,Canada,CAN,-,-,10,370
2023,China,CHN,"United States of America",USA,-,-,11,-
2023,Cameroon,CMR,Canada,CAN,-,-,15,80
2023,Cameroon,CMR,"United States of America",USA,-,-,12,-
2023,Congo,COG,Canada,CAN,-,-,20,-
2023,"Dem. Rep. of the Congo",COD,Canada,CAN,-,-,1550,70
2023,"Dem. Rep. of the Congo",COD,Germany,DEU,-,-,6,-
2023,"Dem. Rep. of the Congo",COD,"Netherlands (Kingdom of the)",NLD,-,-,9,30
2023,"Dem. Rep. of the Congo",COD,"New Zealand",NZL,-,-,79,-
2023,"Dem. Rep. of the Congo",COD,"United States of America",USA,-,-,11170,-
2023,Colombia,COL,Canada,CAN,-,-,105,600
2023,Colombia,COL,"New Zealand",NZL,-,-,109,-
2023,Colombia,COL,"United States of America",USA,-,-,773,-
2023,Cuba,CUB,Canada,CAN,-,-,20,25
2023,Cuba,CUB,"United States of America",USA,-,-,12,-
2023,Ecuador,ECU,Canada,CAN,-,-,5,5
2023,Ecuador,ECU,"New Zealand",NZL,-,-,5,-
2023,Eritrea,ERI,Canada,CAN,-,-,5175,110
2023,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,6,-
2023,Eritrea,ERI,Germany,DEU,-,-,149,-
2023,Eritrea,ERI,"Netherlands (Kingdom of the)",NLD,-,-,41,2066
2023,Eritrea,ERI,"New Zealand",NZL,-,-,49,-
2023,Eritrea,ERI,"United States of America",USA,-,-,559,-
2023,Ethiopia,ETH,Canada,CAN,-,-,965,240
2023,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,18,-
2023,Ethiopia,ETH,"United States of America",USA,-,-,123,-
2023,Palestinian,PSE,Canada,CAN,-,-,65,155
2023,Palestinian,PSE,"United States of America",USA,-,-,34,-
2023,Guatemala,GTM,Canada,CAN,-,-,5,20
2023,Guatemala,GTM,"United States of America",USA,-,-,646,-
2023,Guinea,GIN,"United States of America",USA,-,-,6,-
2023,Haiti,HTI,Canada,CAN,-,-,10,195
2023,Haiti,HTI,"United States of America",USA,-,-,21,-
2023,Honduras,HND,Canada,CAN,-,-,15,55
2023,Honduras,HND,"United States of America",USA,-,-,278,-
2023,"Cote d'Ivoire",CIV,Canada,CAN,-,-,15,-
2023,"Cote d'Ivoire",CIV,"United States of America",USA,-,-,11,-
2023,Indonesia,IDN,"United States of America",USA,-,-,5,-
2023,"Iran (Islamic Rep. of)",IRN,Canada,CAN,-,-,165,1010
2023,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,5,-
2023,"Iran (Islamic Rep. of)",IRN,Italy,ITA,-,-,5,-
2023,"Iran (Islamic Rep. of)",IRN,"New Zealand",NZL,-,-,33,-
2023,"Iran (Islamic Rep. of)",IRN,Portugal,PRT,-,-,48,-
2023,"Iran (Islamic Rep. of)",IRN,"United States of America",USA,-,-,504,-
2023,Iraq,IRQ,Canada,CAN,-,-,1000,105
2023,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,36,-
2023,Iraq,IRQ,Germany,DEU,-,-,6,-
2023,Iraq,IRQ,"New Zealand",NZL,-,-,23,-
2023,Iraq,IRQ,Portugal,PRT,-,-,80,-
2023,Iraq,IRQ,"United States of America",USA,-,-,734,-
2023,Jordan,JOR,"United States of America",USA,-,-,5,-
2023,Kazakhstan,KAZ,"United States of America",USA,-,-,5,-
2023,Kyrgyzstan,KGZ,"New Zealand",NZL,-,-,5,-
2023,Kyrgyzstan,KGZ,"United States of America",USA,-,-,120,-
2023,Lebanon,LBN,Canada,CAN,-,-,10,70
2023,"Sri Lanka",LKA,Canada,CAN,-,-,5,260
2023,"Sri Lanka",LKA,"New Zealand",NZL,-,-,6,-
2023,"Sri Lanka",LKA,"United States of America",USA,-,-,5,-
2023,"Rep. of Moldova",MDA,"United States of America",USA,-,-,188,-
2023,Mali,MLI,Canada,CAN,-,-,20,-
2023,Mali,MLI,"United States of America",USA,-,-,15,-
2023,Myanmar,MMR,Canada,CAN,-,-,60,-
2023,Myanmar,MMR,"New Zealand",NZL,-,-,69,-
2023,Myanmar,MMR,"United States of America",USA,-,-,3833,-
2023,Namibia,NAM,"United States of America",USA,-,-,5,-
2023,Nepal,NPL,"United States of America",USA,-,-,14,-
2023,Nicaragua,NIC,"United States of America",USA,-,-,53,-
2023,Nigeria,NGA,Canada,CAN,-,-,120,865
2023,Pakistan,PAK,Canada,CAN,-,-,185,595
2023,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,9,-
2023,Pakistan,PAK,"New Zealand",NZL,-,-,44,-
2023,Pakistan,PAK,"United States of America",USA,-,-,216,-
2023,Philippines,PHL,Canada,CAN,-,-,10,10
2023,"Papua New Guinea",PNG,"New Zealand",NZL,-,-,5,-
2023,"South Africa",ZAF,Canada,CAN,-,-,5,35
2023,"Russian Federation",RUS,"United States of America",USA,-,-,66,-
2023,Rwanda,RWA,Canada,CAN,-,-,50,80
2023,Rwanda,RWA,"United States of America",USA,-,-,43,-
2023,"El Salvador",SLV,"United States of America",USA,-,-,432,-
2023,Senegal,SEN,"United States of America",USA,-,-,60,-
2023,Somalia,SOM,Canada,CAN,-,-,2100,60
2023,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,19,-
2023,Somalia,SOM,Germany,DEU,-,-,219,-
2023,Somalia,SOM,"New Zealand",NZL,-,-,90,-
2023,Somalia,SOM,"United States of America",USA,-,-,452,-
2023,"Viet Nam",VNM,Canada,CAN,-,-,30,10
2023,"Viet Nam",VNM,"United States of America",USA,-,-,17,-
2023,"South Sudan",SSD,Canada,CAN,-,-,125,-
2023,"South Sudan",SSD,Germany,DEU,-,-,136,-
2023,"South Sudan",SSD,"United States of America",USA,-,-,193,-
2023,Stateless,XXA,Canada,CAN,-,-,135,125
2023,Stateless,XXA,"Rep. of Korea",KOR,-,-,5,-
2023,Sudan,SDN,Canada,CAN,-,-,505,335
2023,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,42,-
2023,Sudan,SDN,Germany,DEU,-,-,290,-
2023,Sudan,SDN,"Netherlands (Kingdom of the)",NLD,-,-,5,75
2023,Sudan,SDN,"New Zealand",NZL,-,-,8,-
2023,Sudan,SDN,Portugal,PRT,-,-,5,-
2023,Sudan,SDN,Switzerland,CHE,-,-,5,-
2023,Sudan,SDN,"United States of America",USA,-,-,704,-
2023,"Syrian Arab Rep.",SYR,Canada,CAN,-,-,4365,60
2023,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,177,-
2023,"Syrian Arab Rep.",SYR,Germany,DEU,-,-,441,-
2023,"Syrian Arab Rep.",SYR,Ireland,IRL,-,-,31,-
2023,"Syrian Arab Rep.",SYR,Italy,ITA,-,-,11,-
2023,"Syrian Arab Rep.",SYR,"Netherlands (Kingdom of the)",NLD,-,-,391,5474
2023,"Syrian Arab Rep.",SYR,"New Zealand",NZL,-,-,115,-
2023,"Syrian Arab Rep.",SYR,Portugal,PRT,-,-,38,-
2023,"Syrian Arab Rep.",SYR,Spain,ESP,-,-,386,-
2023,"Syrian Arab Rep.",SYR,Switzerland,CHE,-,-,158,-
2023,"Syrian Arab Rep.",SYR,"United States of America",USA,-,-,4882,-
2023,Tajikistan,TJK,"United States of America",USA,-,-,5,-
2023,"Trinidad and Tobago",TTO,Canada,CAN,-,-,5,15
2023,Türkiye,TUR,Canada,CAN,-,-,5,310
2023,Türkiye,TUR,"Netherlands (Kingdom of the)",NLD,-,-,6,143
2023,Türkiye,TUR,"New Zealand",NZL,-,-,8,-
2023,Türkiye,TUR,"United States of America",USA,-,-,8,-
2023,Uganda,UGA,Canada,CAN,-,-,25,135
2023,Uganda,UGA,"United States of America",USA,-,-,27,-
2023,"Unknown ",UNK,Canada,CAN,-,-,45,-
2023,"Unknown ",UNK,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,41,-
2023,Uzbekistan,UZB,"United States of America",USA,-,-,39,-
2023,"Venezuela (Bolivarian Republic of)",VEN,Canada,CAN,-,-,40,265
2023,"Venezuela (Bolivarian Republic of)",VEN,"United States of America",USA,-,-,655,-
2023,Yemen,YEM,Canada,CAN,-,-,80,75
2023,Yemen,YEM,Germany,DEU,-,-,6,-
2023,Yemen,YEM,"Netherlands (Kingdom of the)",NLD,-,-,8,121
2023,Yemen,YEM,"New Zealand",NZL,-,-,18,-
2023,Yemen,YEM,Portugal,PRT,-,-,5,-
2023,Yemen,YEM,"United States of America",USA,-,-,123,-
2023,Afghanistan,AFG,Kyrgyzstan,KGZ,-,-,-,7
2023,Albania,ALB,Canada,CAN,-,-,-,35
2023,Algeria,DZA,Canada,CAN,-,-,-,15
2023,Angola,AGO,Canada,CAN,-,-,-,60
2023,Angola,AGO,"Netherlands (Kingdom of the)",NLD,-,-,-,7
2023,"Antigua and Barbuda",ATG,Canada,CAN,-,-,-,5
2023,Egypt,EGY,"Netherlands (Kingdom of the)",NLD,-,-,-,35
2023,Armenia,ARM,"Netherlands (Kingdom of the)",NLD,-,-,-,14
2023,Azerbaijan,AZE,Canada,CAN,-,-,-,30
2023,Azerbaijan,AZE,"Netherlands (Kingdom of the)",NLD,-,-,-,16
2023,Barbados,BRB,Canada,CAN,-,-,-,25
2023,Burundi,BDI,"Netherlands (Kingdom of the)",NLD,-,-,-,10
2023,Bangladesh,BGD,Canada,CAN,-,-,-,160
2023,Bangladesh,BGD,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2023,Bahamas,BHS,Canada,CAN,-,-,-,50
2023,"Burkina Faso",BFA,Canada,CAN,-,-,-,5
2023,Belarus,BLR,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2023,Brazil,BRA,Canada,CAN,-,-,-,25
2023,"Bosnia and Herzegovina",BIH,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2023,Bulgaria,BGR,Canada,CAN,-,-,-,15
2023,"Central African Rep.",CAF,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2023,Chad,TCD,Canada,CAN,-,-,-,20
2023,China,CHN,"Netherlands (Kingdom of the)",NLD,-,-,-,89
2023,Chile,CHL,Canada,CAN,-,-,-,15
2023,Cameroon,CMR,"Netherlands (Kingdom of the)",NLD,-,-,-,8
2023,Congo,COG,"Netherlands (Kingdom of the)",NLD,-,-,-,15
2023,Colombia,COL,"Costa Rica",CRI,-,-,-,6
2023,Colombia,COL,Mexico,MEX,-,-,-,6
2023,Colombia,COL,"Netherlands (Kingdom of the)",NLD,-,-,-,6
2023,Cuba,CUB,Mexico,MEX,-,-,-,5
2023,Czechia,CZE,Canada,CAN,-,-,-,15
2023,Djibouti,DJI,Canada,CAN,-,-,-,45
2023,"Dominican Rep.",DOM,Canada,CAN,-,-,-,10
2023,Ethiopia,ETH,"Netherlands (Kingdom of the)",NLD,-,-,-,54
2023,Gambia,GMB,Canada,CAN,-,-,-,10
2023,Gambia,GMB,"Netherlands (Kingdom of the)",NLD,-,-,-,14
2023,Georgia,GEO,Canada,CAN,-,-,-,25
2023,Georgia,GEO,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2023,Ghana,GHA,Canada,CAN,-,-,-,25
2023,Guatemala,GTM,Mexico,MEX,-,-,-,5
